UID	TIME	A	B	C	D	E	F
double	double	double	double	double	double	double	double
103	78	32.750000	0.450030	7.557683	-0.290280	-0.003590	0.000667
103	79	33.250000	0.450030	7.417085	-0.293362	-0.002308	0.001362
103	80	33.125000	0.450030	7.455356	-0.292481	-0.006828	0.001206
103	81	33.875000	0.450030	7.236042	-0.297873	-0.009804	0.002193
103	82	34.250000	0.450030	7.125218	-0.300642	-0.002281	0.002678
103	83	33.500000	0.450030	7.350081	-0.294338	-0.002262	0.001832
103	84	32.500000	0.450030	7.643202	-0.287954	-0.002102	0.000441
103	85	32.375000	0.450030	7.680853	-0.287412	-0.003708	0.000238
103	86	32.625000	0.450030	7.610516	-0.288752	-0.004627	0.000628
103	87	31.375000	0.450030	7.969226	-0.284105	-0.000942	0.001440
103	88	31.000000	0.450030	8.077330	-0.282843	-0.002785	0.002069
103	89	31.250000	0.450030	8.008232	-0.283942	-0.001820	0.001646
103	90	32.750000	0.450030	7.581002	-0.289906	-0.004715	0.000823
103	91	32.125000	0.450030	7.762679	-0.285966	-0.004509	0.000063
103	92	32.250000	0.450030	7.728570	-0.286966	-0.004814	0.000088
103	93	31.875000	0.450030	7.837389	-0.284612	-0.002762	0.000388
103	94	32.000000	0.450030	7.803494	-0.285294	-0.004189	0.000215
103	95	32.125000	0.450030	7.769483	-0.286221	-0.004463	0.000063
103	96	31.750000	0.450030	7.878114	-0.284744	0.001740	0.000681
103	97	32.375000	0.450030	7.701067	-0.288169	-0.003788	0.000240
103	98	31.875000	0.450030	7.845977	-0.284923	-0.002781	0.000389
103	99	32.125000	0.450030	7.776293	-0.286469	-0.004517	0.000063
103	100	32.250000	0.450030	7.742124	-0.287468	-0.004845	0.000088
103	101	32.375000	0.450030	7.707818	-0.288422	-0.003811	0.000240
103	102	32.125000	0.450030	7.781404	-0.286660	-0.004513	0.000064
103	103	32.000000	0.450030	7.818892	-0.285858	-0.004227	0.000215
103	104	32.750000	0.450030	7.604284	-0.290796	-0.004768	0.000827
103	105	32.750000	0.450030	7.605950	-0.290858	-0.004772	0.000828
103	106	33.625000	0.450030	7.358071	-0.297427	-0.007977	0.001903
103	107	33.250000	0.450030	7.477252	-0.290428	-0.002102	0.001861
103	108	33.625000	0.450030	7.376412	-0.289812	-0.004093	0.002721
103	109	33.625000	0.450030	7.385983	-0.291679	-0.006092	0.002554
103	110	33.750000	0.450030	7.359731	-0.290915	-0.003979	0.002851
103	111	34.125000	0.450030	7.261285	-0.291480	-0.005142	0.003636
103	112	34.250000	0.450030	7.235276	-0.290150	-0.005135	0.004042
103	113	34.500000	0.450030	7.172484	-0.290503	-0.005627	0.004547
103	114	34.500000	0.450030	7.185151	-0.288827	-0.004139	0.004762
103	115	36.250000	0.450030	6.676719	-0.306840	-0.008553	0.006544
103	116	34.625000	0.450030	7.164227	-0.285036	-0.006660	0.005371
103	117	35.750000	0.450030	6.851320	-0.291118	-0.008053	0.007012
103	118	35.375000	0.450030	6.969818	-0.284002	-0.008110	0.006969
103	119	34.875000	0.450030	7.117856	-0.279245	-0.002125	0.006446
103	120	34.125000	0.450030	7.333286	-0.274307	-0.002735	0.005439
104	1	45.250000	0.200320	1.771597	-0.333350	0.026523	0.017341
104	2	45.500000	0.200320	1.689812	-0.326480	0.022750	0.017255
104	3	45.625000	0.200320	1.649676	-0.322672	0.023479	0.017205
104	4	45.625000	0.200320	1.650061	-0.323608	0.023067	0.017170
104	5	45.375000	0.200320	1.732784	-0.333598	0.018567	0.017161
104	6	45.500000	0.200320	1.691849	-0.330378	0.021903	0.017096
104	7	46.250000	0.200320	1.454540	-0.302740	0.027625	0.016878
104	8	45.750000	0.200320	1.610951	-0.322572	0.025769	0.016982
104	9	45.250000	0.200320	1.778079	-0.343128	0.024352	0.016992
104	10	45.625000	0.200320	1.652416	-0.330132	0.026713	0.016918
104	11	45.750000	0.200320	1.611738	-0.326072	0.028073	0.016865
104	12	45.875000	0.200320	1.571461	-0.322280	0.021399	0.016791
104	13	45.375000	0.200320	1.738385	-0.343230	0.021213	0.016826
104	14	44.375000	0.200320	2.098956	-0.374524	0.009390	0.016806
104	15	44.625000	0.200320	2.007609	-0.369436	0.020202	0.016751
104	16	44.375000	0.200320	2.102682	-0.375835	0.009809	0.016740
104	17	43.750000	0.200320	2.345803	-0.394338	0.016376	0.016566
104	18	44.625000	0.200320	2.012625	-0.372944	0.013016	0.016622
104	19	44.000000	0.200320	2.252720	-0.390314	0.012758	0.016534
104	20	44.625000	0.200320	2.016043	-0.374872	0.008759	0.016562
104	21	45.250000	0.200320	1.788832	-0.355420	0.014256	0.016510
104	22	44.625000	0.200320	2.019488	-0.376728	0.010250	0.016506
104	23	44.500000	0.200320	2.068617	-0.380258	0.010683	0.016474
104	24	45.250000	0.200320	1.791555	-0.358872	0.018641	0.016374
104	25	44.625000	0.200320	2.024794	-0.380158	0.015380	0.016370
104	26	44.500000	0.200320	2.074481	-0.384292	0.014771	0.016349
104	27	44.750000	0.200320	1.980813	-0.380482	0.011412	0.016243
104	28	45.000000	0.200320	1.887799	-0.374666	0.026585	0.016163
104	29	44.750000	0.200320	1.984289	-0.382998	0.010936	0.016170
104	30	45.000000	0.200320	1.890700	-0.377536	0.022203	0.016062
104	31	44.500000	0.200320	2.084890	-0.390595	0.009117	0.016158
104	32	45.500000	0.200320	1.707758	-0.362234	0.031686	0.015916
104	33	45.250000	0.200320	1.800697	-0.373348	0.024554	0.015891
104	34	45.625000	0.200320	1.663816	-0.359552	0.035727	0.015843
104	35	46.000000	0.200320	1.531785	-0.346802	0.026839	0.015674
104	36	45.125000	0.200320	1.851879	-0.382794	0.013330	0.015764
104	37	45.125000	0.200320	1.853294	-0.384182	0.013468	0.015713
104	38	44.750000	0.200320	2.001040	-0.394578	0.014799	0.015766
104	39	44.875000	0.200320	1.953753	-0.392878	0.011375	0.015702
104	40	43.750000	0.200320	2.414345	-0.421222	0.005903	0.015742
104	41	44.000000	0.200320	2.312691	-0.417418	0.017757	0.015707
104	42	43.875000	0.200320	2.368453	-0.421648	0.014595	0.015634
104	43	44.500000	0.200320	2.112395	-0.407234	0.017649	0.015609
104	44	44.625000	0.200320	2.064013	-0.405508	0.015339	0.015562
104	45	45.375000	0.200320	1.767082	-0.389060	0.024068	0.015222
104	46	45.875000	0.200320	1.578337	-0.369838	0.020409	0.015086
104	47	47.000000	0.200320	1.189645	-0.318584	0.035957	0.014512
104	48	47.500000	0.200320	1.034332	-0.295010	0.034528	0.014085
104	49	46.750000	0.200320	1.268656	-0.335086	0.021742	0.014521
104	50	47.000000	0.200320	1.184731	-0.323314	0.035977	0.014318
104	51	46.875000	0.200320	1.224146	-0.331876	0.029494	0.014319
104	52	46.500000	0.200320	1.351336	-0.352922	0.033075	0.014460
104	53	46.875000	0.200320	1.221082	-0.335330	0.029409	0.014187
104	54	46.125000	0.200320	1.487093	-0.372968	0.017061	0.014526
104	55	46.250000	0.200320	1.440486	-0.370140	0.024014	0.014405
104	56	45.750000	0.200320	1.631299	-0.393318	0.028890	0.014524
104	57	45.250000	0.200320	1.835586	-0.414806	0.007100	0.014593
104	58	45.500000	0.200320	1.733804	-0.410164	0.029284	0.014404
104	59	45.375000	0.200320	1.787097	-0.416614	0.015584	0.014378
104	60	44.875000	0.200320	2.000526	-0.428080	0.014829	0.014646
104	61	44.875000	0.200320	2.003311	-0.429824	0.015754	0.014588
104	62	45.125000	0.200320	1.898816	-0.427638	0.006713	0.014381
104	63	45.000000	0.200320	1.954986	-0.431668	0.013394	0.014371
104	64	44.750000	0.200320	2.066854	-0.440472	0.018843	0.014407
104	65	44.125000	0.200320	2.349627	-0.450932	0.003595	0.014754
104	66	43.500000	0.200320	2.637042	-0.453954	0.001102	0.015264
104	67	43.000000	0.200320	2.870557	-0.454386	-0.004066	0.015660
104	68	42.625000	0.200320	3.047463	-0.455128	0.000519	0.015927
104	69	43.125000	0.200320	2.826434	-0.457592	-0.002817	0.015505
104	70	42.625000	0.200320	3.061514	-0.455956	-0.006048	0.015984
104	71	42.875000	0.200320	2.954433	-0.457308	0.000313	0.015877
104	72	43.125000	0.200320	2.846860	-0.460792	0.000462	0.015549
104	73	44.000000	0.200320	2.446805	-0.466014	0.009729	0.014558
104	74	43.750000	0.200320	2.570029	-0.467792	-0.005402	0.014807
104	75	44.375000	0.200320	2.282960	-0.468746	0.002537	0.014119
104	76	44.125000	0.200320	2.406651	-0.472088	-0.001526	0.014301
104	77	45.500000	0.200320	1.768432	-0.454356	0.018480	0.013124
104	78	45.875000	0.200320	1.601200	-0.447404	0.017485	0.012721
104	79	46.750000	0.200320	1.226583	-0.401754	0.029491	0.012192
104	80	45.750000	0.200320	1.659635	-0.455396	0.016063	0.012766
104	81	45.875000	0.200320	1.603262	-0.452312	0.015104	0.012682
104	82	45.750000	0.200320	1.660362	-0.455596	0.016064	0.012772
104	83	44.500000	0.200320	2.245026	-0.474084	-0.001617	0.013922
104	84	44.625000	0.200320	2.186209	-0.474054	0.002970	0.013818
104	85	44.625000	0.200320	2.186687	-0.474158	0.002979	0.013821
104	86	44.500000	0.200320	2.246502	-0.474396	-0.001686	0.013932
104	87	43.875000	0.200320	2.543620	-0.475254	0.006390	0.014664
104	88	44.250000	0.200320	2.366081	-0.474882	0.005207	0.014238
104	89	44.750000	0.200320	2.129335	-0.473886	0.004101	0.013624
104	90	44.125000	0.200320	2.426559	-0.475212	-0.003218	0.014402
104	91	43.875000	0.200320	2.545849	-0.475669	0.006397	0.014677
104	92	44.250000	0.200320	2.368155	-0.475298	0.005207	0.014250
104	93	43.375000	0.200320	2.784122	-0.470583	-0.010002	0.015408
104	94	43.500000	0.200320	2.725773	-0.472806	-0.011381	0.015211
104	95	43.875000	0.200320	2.548080	-0.476088	0.006460	0.014690
104	96	43.750000	0.200320	2.608238	-0.476238	-0.005177	0.014839
104	97	44.000000	0.200320	2.489735	-0.475656	-0.000139	0.014581
104	98	44.875000	0.200320	2.074218	-0.473492	0.010672	0.013559
104	99	45.250000	0.200320	1.898176	-0.468048	0.013277	0.013185
104	100	44.875000	0.200320	2.075127	-0.473700	0.010672	0.013565
104	101	44.125000	0.200320	2.432413	-0.476356	-0.003164	0.014436
104	102	43.750000	0.200320	2.611668	-0.476864	-0.005215	0.014860
104	103	43.375000	0.200320	2.790226	-0.471614	-0.010080	0.015442
104	104	42.875000	0.200320	3.025488	-0.466974	-0.006426	0.016092
104	105	42.875000	0.200320	3.026150	-0.467076	-0.006407	0.016095
104	106	42.500000	0.200320	3.211228	-0.453143	-0.012808	0.017089
104	107	41.750000	0.200320	3.556293	-0.440272	-0.009096	0.018114
104	108	42.000000	0.200320	3.455813	-0.443440	-0.008095	0.017969
104	109	41.625000	0.200320	3.627755	-0.435778	-0.002748	0.018530
104	110	41.500000	0.200320	3.689788	-0.433248	-0.007084	0.018774
104	111	42.250000	0.200320	3.371788	-0.438648	-0.008568	0.018467
104	112	42.875000	0.200320	3.103348	-0.450170	-0.015440	0.017579
104	113	42.250000	0.200320	3.390724	-0.434410	-0.010448	0.018834
104	114	43.625000	0.200320	2.785778	-0.463166	-0.014299	0.016528
104	115	42.750000	0.200320	3.193997	-0.439922	-0.011351	0.018468
104	116	41.875000	0.200320	3.580212	-0.422210	-0.001665	0.019796
104	117	42.000000	0.200320	3.537538	-0.418336	-0.004025	0.020103
104	118	40.750000	0.200320	4.067967	-0.424321	0.010590	0.019448
104	119	40.000000	0.200320	4.396241	-0.436612	0.013195	0.018090
104	120	40.000000	0.200320	4.402091	-0.436615	0.012897	0.018102
105	1	44.375000	0.149135	1.560110	-0.347740	0.022509	0.017615
105	2	44.750000	0.149135	1.433964	-0.336460	0.024805	0.017142
105	3	44.125000	0.149135	1.653358	-0.359304	0.027711	0.017858
105	4	44.250000	0.149135	1.611273	-0.354950	0.026489	0.017745
105	5	43.875000	0.149135	1.749990	-0.369028	0.016350	0.018137
105	6	43.500000	0.149135	1.893068	-0.378248	0.013927	0.018660
105	7	43.250000	0.149135	1.991787	-0.386562	0.020653	0.018890
105	8	43.375000	0.149135	1.946944	-0.383264	0.016069	0.018745
105	9	43.125000	0.149135	2.047140	-0.392484	0.021638	0.018917
105	10	43.250000	0.149135	2.001650	-0.388744	0.025135	0.018837
105	11	43.375000	0.149135	1.956588	-0.385154	0.018944	0.018767
105	12	43.625000	0.149135	1.864254	-0.379392	0.016723	0.018438
105	13	43.500000	0.149135	1.915071	-0.382836	0.011223	0.018632
105	14	44.250000	0.149135	1.637462	-0.364064	0.022919	0.017584
105	15	43.250000	0.149135	2.018582	-0.392756	0.019814	0.018795
105	16	42.875000	0.149135	2.171970	-0.405178	0.014307	0.019121
105	17	42.625000	0.149135	2.277855	-0.411714	0.012573	0.019374
105	18	42.250000	0.149135	2.438349	-0.422602	0.008398	0.019573
105	19	41.500000	0.149135	2.766078	-0.440656	0.008848	0.019970
105	20	41.500000	0.149135	2.770360	-0.440622	0.009396	0.019998
105	21	41.500000	0.149135	2.774639	-0.440604	0.010967	0.020036
105	22	41.250000	0.149135	2.889543	-0.444560	0.011852	0.020218
105	23	40.875000	0.149135	3.062732	-0.457138	0.022942	0.020009
105	24	40.750000	0.149135	3.124764	-0.461462	0.017075	0.019966
105	25	41.250000	0.149135	2.902383	-0.445582	0.018497	0.020246
105	26	41.625000	0.149135	2.741109	-0.438632	0.009754	0.020085
105	27	41.750000	0.149135	2.690662	-0.436616	0.012838	0.020006
105	28	41.750000	0.149135	2.694937	-0.436724	0.012020	0.020040
105	29	42.000000	0.149135	2.590650	-0.431568	0.012175	0.019919
105	30	42.000000	0.149135	2.594884	-0.431798	0.012051	0.019954
105	31	42.250000	0.149135	2.491836	-0.426156	0.014900	0.019811
105	32	42.625000	0.149135	2.337764	-0.418192	0.010878	0.019503
105	33	42.500000	0.149135	2.394339	-0.420887	0.012119	0.019635
105	34	43.375000	0.149135	2.037635	-0.402312	0.020826	0.018702
105	35	43.250000	0.149135	2.092100	-0.406768	0.017477	0.018814
105	36	43.125000	0.149135	2.147159	-0.410026	0.011091	0.019000
105	37	42.875000	0.149135	2.254232	-0.414256	0.012411	0.019362
105	38	43.000000	0.149135	2.206699	-0.412368	0.006388	0.019205
105	39	43.125000	0.149135	2.159299	-0.410774	0.010239	0.019055
105	40	42.750000	0.149135	2.318670	-0.417842	0.011787	0.019523
105	41	42.750000	0.149135	2.322856	-0.418258	0.010918	0.019540
105	42	41.875000	0.149135	2.701545	-0.438286	0.009315	0.020291
105	43	41.750000	0.149135	2.761027	-0.440684	0.011929	0.020380
105	44	41.500000	0.149135	2.876431	-0.446386	0.016878	0.020485
105	45	41.750000	0.149135	2.770174	-0.440868	0.013897	0.020413
105	46	42.125000	0.149135	2.610638	-0.434916	0.012901	0.020104
105	47	41.750000	0.149135	2.779364	-0.441174	0.013535	0.020474
105	48	41.875000	0.149135	2.728976	-0.438726	0.012306	0.020486
105	49	42.000000	0.149135	2.678905	-0.436572	0.007435	0.020409
105	50	41.375000	0.149135	2.960268	-0.450682	0.017464	0.020620
105	51	41.875000	0.149135	2.742844	-0.438614	0.010057	0.020579
105	52	41.750000	0.149135	2.802377	-0.440937	0.013288	0.020707
105	53	41.875000	0.149135	2.752013	-0.438262	0.012880	0.020684
105	54	42.000000	0.149135	2.701968	-0.435906	0.011213	0.020640
105	55	42.250000	0.149135	2.598157	-0.431939	0.007833	0.020437
105	56	42.250000	0.149135	2.602834	-0.431454	0.004372	0.020515
105	57	42.000000	0.149135	2.715724	-0.435824	0.012911	0.020767
105	58	41.625000	0.149135	2.885581	-0.444500	0.011721	0.020898
105	59	41.500000	0.149135	2.945827	-0.446438	0.012482	0.020992
105	60	41.250000	0.149135	3.062557	-0.452072	0.014311	0.021065
105	61	41.375000	0.149135	3.010696	-0.448886	0.014149	0.021095
105	62	41.750000	0.149135	2.848495	-0.440202	0.010534	0.021121
105	63	41.750000	0.149135	2.852953	-0.439812	0.012978	0.021159
105	64	41.500000	0.149135	2.968021	-0.445666	0.015547	0.021208
105	65	41.375000	0.149135	3.028288	-0.448516	0.014582	0.021263
105	66	41.125000	0.149135	3.145433	-0.454158	0.015421	0.021277
105	67	41.500000	0.149135	2.981096	-0.445286	0.017731	0.021329
105	68	41.250000	0.149135	3.097466	-0.450978	0.013893	0.021402
105	69	41.125000	0.149135	3.158324	-0.454056	0.014420	0.021394
105	70	40.875000	0.149135	3.277041	-0.462086	0.021347	0.021151
105	71	41.000000	0.149135	3.223825	-0.458254	0.020948	0.021308
105	72	41.750000	0.149135	2.892151	-0.439228	0.011501	0.021529
105	73	41.750000	0.149135	2.896390	-0.438582	0.010925	0.021631
105	74	41.875000	0.149135	2.845963	-0.435558	0.012339	0.021630
105	75	41.750000	0.149135	2.904731	-0.437918	0.013691	0.021737
105	76	41.875000	0.149135	2.854327	-0.434540	0.014822	0.021745
105	77	41.750000	0.149135	2.912868	-0.437125	0.017315	0.021834
105	78	41.500000	0.149135	3.026922	-0.444218	0.020615	0.021765
105	79	41.625000	0.149135	2.973542	-0.439504	0.019949	0.021922
105	80	42.000000	0.149135	2.811500	-0.428682	0.017658	0.022004
105	81	42.000000	0.149135	2.812116	-0.428776	0.017641	0.022009
105	82	42.125000	0.149135	2.759332	-0.425430	0.016247	0.022052
105	83	41.625000	0.149135	2.976150	-0.439884	0.019911	0.021942
105	84	41.500000	0.149135	3.032058	-0.444052	0.020651	0.021830
105	85	41.125000	0.149135	3.201682	-0.457132	0.021137	0.021497
105	86	41.375000	0.149135	3.089167	-0.448428	0.020960	0.021765
105	87	41.375000	0.149135	3.089844	-0.448524	0.020952	0.021769
105	88	41.250000	0.149135	3.146872	-0.453062	0.022518	0.021643
105	89	41.125000	0.149135	3.204487	-0.457532	0.021156	0.021517
105	90	40.875000	0.149135	3.320639	-0.465798	0.019590	0.021256
105	91	41.750000	0.149135	2.926546	-0.436650	0.018713	0.022045
105	92	41.875000	0.149135	2.872836	-0.433150	0.015888	0.022079
105	93	42.125000	0.149135	2.765989	-0.426456	0.016235	0.022105
105	94	41.625000	0.149135	2.983328	-0.440950	0.019987	0.021995
105	95	41.500000	0.149135	3.039372	-0.445124	0.020653	0.021883
105	96	41.750000	0.149135	2.929753	-0.437128	0.018745	0.022069
105	97	41.875000	0.149135	2.875983	-0.433628	0.015890	0.022103
105	98	41.750000	0.149135	2.931036	-0.437320	0.018742	0.022079
105	99	41.625000	0.149135	2.986597	-0.441432	0.020035	0.022018
105	100	41.500000	0.149135	3.042702	-0.445612	0.020693	0.021907
105	101	41.875000	0.149135	2.878504	-0.434006	0.015903	0.022123
105	102	41.625000	0.149135	2.988561	-0.441722	0.020010	0.022033
105	103	41.250000	0.149135	3.157228	-0.454548	0.022577	0.021715
105	104	41.750000	0.149135	2.934891	-0.437898	0.018764	0.022108
105	105	41.875000	0.149135	2.881027	-0.434388	0.015936	0.022142
105	106	42.125000	0.149135	2.780058	-0.427936	0.016645	0.022148
105	107	42.250000	0.149135	2.732371	-0.424214	0.015457	0.022206
105	108	42.125000	0.149135	2.791505	-0.426102	0.020784	0.022353
105	109	41.750000	0.149135	2.958458	-0.437826	0.020754	0.022265
105	110	41.750000	0.149135	2.963675	-0.437272	0.018702	0.022326
105	111	41.625000	0.149135	3.023761	-0.441700	0.021103	0.022262
105	112	41.500000	0.149135	3.084711	-0.446560	0.020452	0.022151
105	113	42.125000	0.149135	2.817078	-0.425508	0.019011	0.022594
105	114	42.625000	0.149135	2.614897	-0.409399	0.016354	0.022729
105	115	42.500000	0.149135	2.672009	-0.411870	0.019358	0.022851
105	116	42.500000	0.149135	2.677461	-0.412724	0.017544	0.022827
105	117	42.250000	0.149135	2.786671	-0.419920	0.022301	0.022842
105	118	42.125000	0.149135	2.844218	-0.424002	0.023132	0.022835
105	119	42.000000	0.149135	2.902242	-0.428928	0.024624	0.022743
105	120	42.250000	0.149135	2.801259	-0.419650	0.024578	0.022959
106	1	45.750000	0.391066	2.837148	-0.271514	0.007881	0.019782
106	2	43.250000	0.391066	3.562379	-0.305955	0.007658	0.016104
106	3	44.125000	0.391066	3.297444	-0.298194	0.003832	0.017465
106	4	45.000000	0.391066	3.039259	-0.286217	0.010513	0.018693
106	5	44.875000	0.391066	3.073261	-0.288894	0.009907	0.018480
106	6	45.000000	0.391066	3.035251	-0.288146	0.007324	0.018609
106	7	44.125000	0.391066	3.292592	-0.301778	0.004854	0.017258
106	8	44.375000	0.391066	3.215910	-0.300922	0.006741	0.017596
106	9	42.875000	0.391066	3.678014	-0.317816	0.003220	0.015060
106	10	42.875000	0.391066	3.678092	-0.318858	0.004992	0.015003
106	11	43.250000	0.391066	3.558837	-0.316096	0.009432	0.015590
106	12	42.625000	0.391066	3.758780	-0.322918	0.009453	0.014483
106	13	41.875000	0.391066	4.005559	-0.332468	-0.002403	0.013036
106	14	42.375000	0.391066	3.841076	-0.327350	0.005234	0.013912
106	15	42.000000	0.391066	3.966166	-0.333936	-0.001701	0.013126
106	16	42.875000	0.391066	3.679137	-0.325116	-0.002596	0.014642
106	17	42.750000	0.391066	3.720092	-0.326012	0.000919	0.014428
106	18	42.875000	0.391066	3.679572	-0.327132	-0.001549	0.014544
106	19	41.875000	0.391066	4.012937	-0.338734	0.009661	0.012696
106	20	41.250000	0.391066	4.228409	-0.343699	0.007511	0.011478
106	21	40.750000	0.391066	4.404620	-0.350011	-0.000523	0.010361
106	22	42.000000	0.391066	3.974631	-0.340817	0.003683	0.012729
106	23	41.875000	0.391066	4.018797	-0.342938	0.005846	0.012447
106	24	43.125000	0.391066	3.597697	-0.333224	0.009071	0.014583
106	25	44.500000	0.391066	3.150498	-0.316374	0.007517	0.016845
106	26	44.500000	0.391066	3.148653	-0.317660	0.007961	0.016781
106	27	44.250000	0.391066	3.226911	-0.321816	0.007061	0.016329
106	28	43.875000	0.391066	3.347785	-0.328724	0.004721	0.015658
106	29	42.125000	0.391066	3.941420	-0.347492	0.006708	0.012518
106	30	41.125000	0.391066	4.295936	-0.357402	0.002289	0.010554
106	31	41.500000	0.391066	4.164618	-0.355788	0.008980	0.011151
106	32	42.625000	0.391066	3.771978	-0.345426	0.006611	0.013242
